path,status,original_sha256,current_sha256,original_lines,current_lines
configs/configs_train/CNRM/train_config_CNRM_Battery_P3_Best.sh,unchanged,48ef17b98c254c186c09c4876c3651890e0101b8ddf863f8c08e9d10f78a6730,48ef17b98c254c186c09c4876c3651890e0101b8ddf863f8c08e9d10f78a6730,9,9
configs/configs_train/CNRM/train_config_CNRM_Battery_P3_Best_FutureOnly.sh,unchanged,9b5da1296e1a80607514335028fbbff838a495320ae20ac0b0bb75f71201d7c4,9b5da1296e1a80607514335028fbbff838a495320ae20ac0b0bb75f71201d7c4,12,12
configs/configs_train/CNRM/train_config_CNRM_Battery_P3_Best_PastOnly.sh,unchanged,5f6916cddba8155661d8a56683ffee10409e771e37b07b7d07f622f571abd956,5f6916cddba8155661d8a56683ffee10409e771e37b07b7d07f622f571abd956,9,9
configs/configs_train/CNRM/train_config_CNRM_Battery_P3_Best_shuffle.sh,unchanged,63d5371dccaee73318eb2b2a38f824b8789a29f0526502f49fa46af5992e268a,63d5371dccaee73318eb2b2a38f824b8789a29f0526502f49fa46af5992e268a,10,10
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_Baseline_0h.sh,unchanged,87a32bad8c838774e87b353264f6b23d1b2a64c32cb2ed00f7b9ede4cf44e384,87a32bad8c838774e87b353264f6b23d1b2a64c32cb2ed00f7b9ede4cf44e384,8,8
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_Baseline_12h.sh,unchanged,b75b59fc7155d267a4abc4817061ea448bb1117f5008340039831e923e43f852,b75b59fc7155d267a4abc4817061ea448bb1117f5008340039831e923e43f852,8,8
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_P3_Base.sh,unchanged,655c88d8b0c141f7f634dcb9efea48e579a4d246d1940fee84ec3bbd23cafe3c,655c88d8b0c141f7f634dcb9efea48e579a4d246d1940fee84ec3bbd23cafe3c,8,8
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_P3_Base_PastOnly.sh,unchanged,1237ad09f4447d390f3d1e86ac04f90e7ef5f22a6e11f8ce5c43c8a5c6e3ab4f,1237ad09f4447d390f3d1e86ac04f90e7ef5f22a6e11f8ce5c43c8a5c6e3ab4f,8,8
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best.sh,unchanged,b924ec7c163787b9628e4da335a428c58d44f7777260aafdcb0177a29e1d59b6,b924ec7c163787b9628e4da335a428c58d44f7777260aafdcb0177a29e1d59b6,9,9
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best_FutureOnly.sh,unchanged,d9b7c5a499b4bf4d7a1b8dc9fa78c5dd387efc2320f4a3596889a456a5772439,d9b7c5a499b4bf4d7a1b8dc9fa78c5dd387efc2320f4a3596889a456a5772439,12,12
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best_PastOnly.sh,unchanged,fdf867b7c312d7f35430d6321082903d11709bf8c0a3970108560bca221d48e8,fdf867b7c312d7f35430d6321082903d11709bf8c0a3970108560bca221d48e8,9,9
configs/configs_train/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best_shuffle.sh,unchanged,8e6426d0fd1f97d1c9ccf7c86eb3c1898bcaf35e206ebe3284ab5cf201475d65,8e6426d0fd1f97d1c9ccf7c86eb3c1898bcaf35e206ebe3284ab5cf201475d65,10,10
configs/configs_train/MPI/train_config_MPI_Battery_Baseline_0h.sh,unchanged,837fa4de63a2184fd80a791a7ff71279ca014f2689468e512971e224e42cce67,837fa4de63a2184fd80a791a7ff71279ca014f2689468e512971e224e42cce67,8,8
configs/configs_train/MPI/train_config_MPI_Battery_Baseline_12h.sh,unchanged,a0e21cd929f5b7ab5e34cd6c63a4348c73b6c52c8876db39e7e689c6ad0d2bdb,a0e21cd929f5b7ab5e34cd6c63a4348c73b6c52c8876db39e7e689c6ad0d2bdb,8,8
configs/configs_train/MPI/train_config_MPI_Battery_P3_Base.sh,unchanged,05b28defc91713c046449209db3b45267d8e7ec1ccefdc81b53e0f2fccfadfcc,05b28defc91713c046449209db3b45267d8e7ec1ccefdc81b53e0f2fccfadfcc,8,8
configs/configs_train/MPI/train_config_MPI_Battery_P3_Base_PastOnly.sh,unchanged,a27dc0fa11c653a546e319a6e429400c719b666308e03b3476245fc53d137ce4,a27dc0fa11c653a546e319a6e429400c719b666308e03b3476245fc53d137ce4,8,8
configs/configs_train/MPI/train_config_MPI_Battery_P3_Best.sh,unchanged,ff4a3fe982925fda106fecd3b2cb70b77ba065ecac19885fe809decc0fdc49a6,ff4a3fe982925fda106fecd3b2cb70b77ba065ecac19885fe809decc0fdc49a6,9,9
configs/configs_train/MPI/train_config_MPI_Battery_P3_Best_FutureOnly.sh,unchanged,ba84e29a29191bebe50e14431d59fc4dbe7325288f1e15e42d7b7011b0abcb08,ba84e29a29191bebe50e14431d59fc4dbe7325288f1e15e42d7b7011b0abcb08,12,12
configs/configs_train/MPI/train_config_MPI_Battery_P3_Best_PastOnly.sh,unchanged,3d6e61323424baa1b3918a5bc2cca76e958efb44ef664835afa92cec751cac26,3d6e61323424baa1b3918a5bc2cca76e958efb44ef664835afa92cec751cac26,9,9
configs/configs_train/MPI/train_config_MPI_Battery_P3_Best_shuffle.sh,unchanged,cfd8705a0f92db5c66a58a9d3687d2d67c425c9c2c4c59e1307f9370b60377fa,cfd8705a0f92db5c66a58a9d3687d2d67c425c9c2c4c59e1307f9370b60377fa,10,10
configs/configs_train/MRI/train_config_MRI_Battery_Baseline_0h.sh,unchanged,2904e184980f498cce0db98244426ada0cde4fc25e0ba7e6bff9e64c66c92b6a,2904e184980f498cce0db98244426ada0cde4fc25e0ba7e6bff9e64c66c92b6a,8,8
configs/configs_train/MRI/train_config_MRI_Battery_Baseline_12h.sh,unchanged,f2f88b5324d38d522187db66b21db8cf01b777c3791eae97c4db636d11bc6975,f2f88b5324d38d522187db66b21db8cf01b777c3791eae97c4db636d11bc6975,8,8
configs/configs_train/MRI/train_config_MRI_Battery_P3_Base.sh,unchanged,eec1b4c6211a9aff2b17891a2f6ae26748a85699f775bce8855bf636cc288064,eec1b4c6211a9aff2b17891a2f6ae26748a85699f775bce8855bf636cc288064,8,8
configs/configs_train/MRI/train_config_MRI_Battery_P3_Base_PastOnly.sh,unchanged,71e98c65c31fbae4a95e9c89fc8500cbd9d01d5438046fbfb75c4c4ffaff684f,71e98c65c31fbae4a95e9c89fc8500cbd9d01d5438046fbfb75c4c4ffaff684f,8,8
configs/configs_train/MRI/train_config_MRI_Battery_P3_Best.sh,unchanged,662380924173450b083404cb718ec8fe48f6a58a03dc8250de89860a5e7c658f,662380924173450b083404cb718ec8fe48f6a58a03dc8250de89860a5e7c658f,9,9
configs/configs_train/MRI/train_config_MRI_Battery_P3_Best_FutureOnly.sh,unchanged,8f48839aed2a0a42cf2795f47fc1af9a327190f667437cbf677326eea3998e7e,8f48839aed2a0a42cf2795f47fc1af9a327190f667437cbf677326eea3998e7e,12,12
configs/configs_train/MRI/train_config_MRI_Battery_P3_Best_PastOnly.sh,unchanged,95d0209737d6b90eae5ee5fd4aeb29cb291f7f07586f541090770404ac764693,95d0209737d6b90eae5ee5fd4aeb29cb291f7f07586f541090770404ac764693,9,9
configs/configs_train/MRI/train_config_MRI_Battery_P3_Best_shuffle.sh,unchanged,63414ba70929da86a8570c4897d11e86b1e37e9bf05a3094f207bc653f3ef020,63414ba70929da86a8570c4897d11e86b1e37e9bf05a3094f207bc653f3ef020,10,10
configs/configs_train/NCEP/train_config_NCEP_Battery_Baseline_0h.sh,unchanged,f802fafb3d8fe24211347facb7ded8fcdcc696f5db84c403834328f233fd9ace,f802fafb3d8fe24211347facb7ded8fcdcc696f5db84c403834328f233fd9ace,8,8
configs/configs_train/NCEP/train_config_NCEP_Battery_Baseline_12h.sh,unchanged,d270b66aa978c2c461d6b1bfab8906d1e267b4d1fbccca588539b894a04735bd,d270b66aa978c2c461d6b1bfab8906d1e267b4d1fbccca588539b894a04735bd,9,9
configs/configs_train/NCEP/train_config_NCEP_Battery_P3_Base.sh,unchanged,1d7c085d147daee5c3057ede9db31fa04f4a4a4104ae9879dddf3ed4326c32ca,1d7c085d147daee5c3057ede9db31fa04f4a4a4104ae9879dddf3ed4326c32ca,8,8
configs/configs_train/NCEP/train_config_NCEP_Battery_P3_Best.sh,unchanged,1dd63e3cc0583b426fd41acc8e046408cfc5984ed6d90f3416be32d095da25eb,1dd63e3cc0583b426fd41acc8e046408cfc5984ed6d90f3416be32d095da25eb,9,9
configs/configs_train/NCEP/train_config_NCEP_Boston_Baseline_0h.sh,unchanged,86c24e5fcc68997113f5b0cfada2fb196915b356e58345477466b737af0feb63,86c24e5fcc68997113f5b0cfada2fb196915b356e58345477466b737af0feb63,8,8
configs/configs_train/NCEP/train_config_NCEP_Boston_Baseline_12h.sh,unchanged,a16ecaea2a03dfb18b1ebb2ffd6ab7555fa4a6a2cdd4ac1198f3507e80a261f5,a16ecaea2a03dfb18b1ebb2ffd6ab7555fa4a6a2cdd4ac1198f3507e80a261f5,8,8
configs/configs_train/NCEP/train_config_NCEP_Boston_P3_Base.sh,unchanged,e6d3aea51a9238c194a8bf2b7268cc1881f32d63ffc46c8a81506b0901c8433a,e6d3aea51a9238c194a8bf2b7268cc1881f32d63ffc46c8a81506b0901c8433a,8,8
configs/configs_train/NCEP/train_config_NCEP_Boston_P3_Best.sh,unchanged,1857aaf8fcf6b4054c73e13d130ba11faf04882e97df1594e60087ee923ad82e,1857aaf8fcf6b4054c73e13d130ba11faf04882e97df1594e60087ee923ad82e,9,9
configs/configs_train/NCEP/train_config_NCEP_CBBT_Baseline_0h.sh,unchanged,967636474c7e92a0a7d6b38dfde32ff5904750e1f9451be22ed2e39e383da745,967636474c7e92a0a7d6b38dfde32ff5904750e1f9451be22ed2e39e383da745,8,8
configs/configs_train/NCEP/train_config_NCEP_CBBT_Baseline_12h.sh,unchanged,347a096906bb9b7130aae718e815a6fe5716f934f533a4bfdd28cd87b2e7e8b5,347a096906bb9b7130aae718e815a6fe5716f934f533a4bfdd28cd87b2e7e8b5,8,8
configs/configs_train/NCEP/train_config_NCEP_CBBT_P3_Base.sh,unchanged,397af394dfe89fa8e3d79be2c2c9be63807703cf652395d9205283a9a8e559cf,397af394dfe89fa8e3d79be2c2c9be63807703cf652395d9205283a9a8e559cf,8,8
configs/configs_train/NCEP/train_config_NCEP_CBBT_P3_Best.sh,unchanged,06c1d4bec44005d46df67b3bd671dc7756de0603639755e8f7a8770290df564f,06c1d4bec44005d46df67b3bd671dc7756de0603639755e8f7a8770290df564f,9,9
configs/configs_train/NCEP/train_config_NCEP_Lewes_Baseline_0h.sh,unchanged,d2da8f06b1435bcc4c448f8da774977ab2868c3d24d597b54da032801f5c6482,d2da8f06b1435bcc4c448f8da774977ab2868c3d24d597b54da032801f5c6482,8,8
configs/configs_train/NCEP/train_config_NCEP_Lewes_Baseline_12h.sh,unchanged,0acec06181a1943db2cc4af40fdc1cb4ec5670b3450ddfcf298379c8f9f9e4c3,0acec06181a1943db2cc4af40fdc1cb4ec5670b3450ddfcf298379c8f9f9e4c3,8,8
configs/configs_train/NCEP/train_config_NCEP_Lewes_P3_Base.sh,unchanged,7749d74f8ccfe5509fbf0af9f48e11813bbf3a59408659a96866605257aad987,7749d74f8ccfe5509fbf0af9f48e11813bbf3a59408659a96866605257aad987,8,8
configs/configs_train/NCEP/train_config_NCEP_Lewes_P3_Best.sh,unchanged,ca4fa9525ff37ef9b37a6889dd69f0c2eac3059c6a8df8aa0906319b737384b4,ca4fa9525ff37ef9b37a6889dd69f0c2eac3059c6a8df8aa0906319b737384b4,9,9
configs/configs_train/train_config_common.sh,modified,1458066565a8bd6596a1a329f213a68ce43db4d2048317be9144da87fbf1abd1,d588d832b2c07a9de46bf849983b12eb104883e306364d4e20b2e36ee28d9a95,94,92
configs/configs_train_single/AWI/train_config_AWI_Battery_Baseline_0h.sh,unchanged,2f0bce9faa2e11c51f2a9ad49e4a60ea0fb5b240f8bf593776bae38ee389b44e,2f0bce9faa2e11c51f2a9ad49e4a60ea0fb5b240f8bf593776bae38ee389b44e,8,8
configs/configs_train_single/AWI/train_config_AWI_Battery_Baseline_12h.sh,unchanged,5741051bdcaa9d0f239a4ca94096b251971fa24c848ea6d5fa59f23c8c93e9f7,5741051bdcaa9d0f239a4ca94096b251971fa24c848ea6d5fa59f23c8c93e9f7,8,8
configs/configs_train_single/AWI/train_config_AWI_Battery_P3_Base.sh,unchanged,c8890f89d4ea246223885dc684b85849bb71b4807c863a35a13b971f6a988557,c8890f89d4ea246223885dc684b85849bb71b4807c863a35a13b971f6a988557,8,8
configs/configs_train_single/AWI/train_config_AWI_Battery_P3_Base_PastOnly.sh,unchanged,9c29a9197659ca9e943011ea7a07b0423b38057faa80008eb72cdd7f25925471,9c29a9197659ca9e943011ea7a07b0423b38057faa80008eb72cdd7f25925471,8,8
configs/configs_train_single/AWI/train_config_AWI_Battery_P3_Best.sh,unchanged,35bc4856ba4dbadb708873fb4d214a8ea7d967df91acdec26570acc055645b1a,35bc4856ba4dbadb708873fb4d214a8ea7d967df91acdec26570acc055645b1a,9,9
configs/configs_train_single/AWI/train_config_AWI_Battery_P3_Best_FutureOnly.sh,unchanged,e89ac44f94e90bada965c77741867bf5adc35abd562622df763514e289c070a0,e89ac44f94e90bada965c77741867bf5adc35abd562622df763514e289c070a0,12,12
configs/configs_train_single/AWI/train_config_AWI_Battery_P3_Best_PastOnly.sh,unchanged,8bd7c39879b5e1baaf1cca1f0bb4ba6b9426b5fdface4894e4c082f07b25a013,8bd7c39879b5e1baaf1cca1f0bb4ba6b9426b5fdface4894e4c082f07b25a013,9,9
configs/configs_train_single/AWI/train_config_AWI_Battery_P3_Best_shuffle.sh,unchanged,21df9ea823bddbf7003fc2f060b6db8a3b967bde27ef4c847217e188c5699b4b,21df9ea823bddbf7003fc2f060b6db8a3b967bde27ef4c847217e188c5699b4b,10,10
configs/configs_train_single/CNRM/train_config_CNRM_Battery_Baseline_0h.sh,unchanged,6addd14df1c265e00efa34a10595149f459a4d22cf53a8cab0db8df365b8ff28,6addd14df1c265e00efa34a10595149f459a4d22cf53a8cab0db8df365b8ff28,8,8
configs/configs_train_single/CNRM/train_config_CNRM_Battery_Baseline_12h.sh,unchanged,c3aa87a59a334283000733f92d8dac3be715f47ad2222ca20d2fa73e777f1a9a,c3aa87a59a334283000733f92d8dac3be715f47ad2222ca20d2fa73e777f1a9a,8,8
configs/configs_train_single/CNRM/train_config_CNRM_Battery_P3_Base.sh,unchanged,da52b68f9fdb98863b586851bc63da0863d6b66d80da6fc3dea58da3a6b16f23,da52b68f9fdb98863b586851bc63da0863d6b66d80da6fc3dea58da3a6b16f23,8,8
configs/configs_train_single/CNRM/train_config_CNRM_Battery_P3_Base_PastOnly.sh,unchanged,45607ef0a93b76ac24cb9320eca5a86208a7d2f9b391836364d6b959dc7d766a,45607ef0a93b76ac24cb9320eca5a86208a7d2f9b391836364d6b959dc7d766a,8,8
configs/configs_train_single/CNRM/train_config_CNRM_Battery_P3_Best.sh,unchanged,48ef17b98c254c186c09c4876c3651890e0101b8ddf863f8c08e9d10f78a6730,48ef17b98c254c186c09c4876c3651890e0101b8ddf863f8c08e9d10f78a6730,9,9
configs/configs_train_single/CNRM/train_config_CNRM_Battery_P3_Best_FutureOnly.sh,unchanged,9b5da1296e1a80607514335028fbbff838a495320ae20ac0b0bb75f71201d7c4,9b5da1296e1a80607514335028fbbff838a495320ae20ac0b0bb75f71201d7c4,12,12
configs/configs_train_single/CNRM/train_config_CNRM_Battery_P3_Best_PastOnly.sh,unchanged,5f6916cddba8155661d8a56683ffee10409e771e37b07b7d07f622f571abd956,5f6916cddba8155661d8a56683ffee10409e771e37b07b7d07f622f571abd956,9,9
configs/configs_train_single/CNRM/train_config_CNRM_Battery_P3_Best_shuffle.sh,unchanged,63d5371dccaee73318eb2b2a38f824b8789a29f0526502f49fa46af5992e268a,63d5371dccaee73318eb2b2a38f824b8789a29f0526502f49fa46af5992e268a,10,10
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_Baseline_0h.sh,unchanged,87a32bad8c838774e87b353264f6b23d1b2a64c32cb2ed00f7b9ede4cf44e384,87a32bad8c838774e87b353264f6b23d1b2a64c32cb2ed00f7b9ede4cf44e384,8,8
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_Baseline_12h.sh,unchanged,b75b59fc7155d267a4abc4817061ea448bb1117f5008340039831e923e43f852,b75b59fc7155d267a4abc4817061ea448bb1117f5008340039831e923e43f852,8,8
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_P3_Base.sh,unchanged,655c88d8b0c141f7f634dcb9efea48e579a4d246d1940fee84ec3bbd23cafe3c,655c88d8b0c141f7f634dcb9efea48e579a4d246d1940fee84ec3bbd23cafe3c,8,8
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_P3_Base_PastOnly.sh,unchanged,1237ad09f4447d390f3d1e86ac04f90e7ef5f22a6e11f8ce5c43c8a5c6e3ab4f,1237ad09f4447d390f3d1e86ac04f90e7ef5f22a6e11f8ce5c43c8a5c6e3ab4f,8,8
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best.sh,unchanged,b924ec7c163787b9628e4da335a428c58d44f7777260aafdcb0177a29e1d59b6,b924ec7c163787b9628e4da335a428c58d44f7777260aafdcb0177a29e1d59b6,9,9
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best_FutureOnly.sh,unchanged,d9b7c5a499b4bf4d7a1b8dc9fa78c5dd387efc2320f4a3596889a456a5772439,d9b7c5a499b4bf4d7a1b8dc9fa78c5dd387efc2320f4a3596889a456a5772439,12,12
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best_PastOnly.sh,unchanged,fdf867b7c312d7f35430d6321082903d11709bf8c0a3970108560bca221d48e8,fdf867b7c312d7f35430d6321082903d11709bf8c0a3970108560bca221d48e8,9,9
configs/configs_train_single/EC_EARTH/train_config_EC_EARTH_Battery_P3_Best_shuffle.sh,unchanged,8e6426d0fd1f97d1c9ccf7c86eb3c1898bcaf35e206ebe3284ab5cf201475d65,8e6426d0fd1f97d1c9ccf7c86eb3c1898bcaf35e206ebe3284ab5cf201475d65,10,10
configs/configs_train_single/MPI/train_config_MPI_Battery_Baseline_0h.sh,unchanged,837fa4de63a2184fd80a791a7ff71279ca014f2689468e512971e224e42cce67,837fa4de63a2184fd80a791a7ff71279ca014f2689468e512971e224e42cce67,8,8
configs/configs_train_single/MPI/train_config_MPI_Battery_Baseline_12h.sh,unchanged,a0e21cd929f5b7ab5e34cd6c63a4348c73b6c52c8876db39e7e689c6ad0d2bdb,a0e21cd929f5b7ab5e34cd6c63a4348c73b6c52c8876db39e7e689c6ad0d2bdb,8,8
configs/configs_train_single/MPI/train_config_MPI_Battery_P3_Base.sh,unchanged,05b28defc91713c046449209db3b45267d8e7ec1ccefdc81b53e0f2fccfadfcc,05b28defc91713c046449209db3b45267d8e7ec1ccefdc81b53e0f2fccfadfcc,8,8
configs/configs_train_single/MPI/train_config_MPI_Battery_P3_Base_PastOnly.sh,unchanged,a27dc0fa11c653a546e319a6e429400c719b666308e03b3476245fc53d137ce4,a27dc0fa11c653a546e319a6e429400c719b666308e03b3476245fc53d137ce4,8,8
configs/configs_train_single/MPI/train_config_MPI_Battery_P3_Best.sh,unchanged,ff4a3fe982925fda106fecd3b2cb70b77ba065ecac19885fe809decc0fdc49a6,ff4a3fe982925fda106fecd3b2cb70b77ba065ecac19885fe809decc0fdc49a6,9,9
configs/configs_train_single/MPI/train_config_MPI_Battery_P3_Best_FutureOnly.sh,unchanged,ba84e29a29191bebe50e14431d59fc4dbe7325288f1e15e42d7b7011b0abcb08,ba84e29a29191bebe50e14431d59fc4dbe7325288f1e15e42d7b7011b0abcb08,12,12
configs/configs_train_single/MPI/train_config_MPI_Battery_P3_Best_PastOnly.sh,unchanged,3d6e61323424baa1b3918a5bc2cca76e958efb44ef664835afa92cec751cac26,3d6e61323424baa1b3918a5bc2cca76e958efb44ef664835afa92cec751cac26,9,9
configs/configs_train_single/MPI/train_config_MPI_Battery_P3_Best_shuffle.sh,unchanged,cfd8705a0f92db5c66a58a9d3687d2d67c425c9c2c4c59e1307f9370b60377fa,cfd8705a0f92db5c66a58a9d3687d2d67c425c9c2c4c59e1307f9370b60377fa,10,10
